pair_id,task_type,split,source_row_id,source_vendor,source_emoji,source_name,source_unicode_slug,source_image_path,source_emotion,source_sentiment,target_row_id,target_vendor,target_emoji,target_name,target_unicode_slug,target_image_path,target_emotion,target_sentiment,instruction,attribute_delta
style_000704,style_transfer,train,10,Windows,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0010_u1f643.png,playful,positive,10,Samsung,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0010_u1f643.png,playful,positive,Restyle this upside-down face as a Samsung emoji.,vendor:Windows->Samsung
style_000705,style_transfer,train,10,Twitter,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0010_u1f643.png,playful,positive,10,Apple,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0010_u1f643.png,playful,positive,"Keep the same emoji, but render it in Apple style.",vendor:Twitter->Apple
style_000706,style_transfer,train,10,Twitter,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0010_u1f643.png,playful,positive,10,Google,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0010_u1f643.png,playful,positive,Restyle this upside-down face as a Google emoji.,vendor:Twitter->Google
style_000707,style_transfer,train,10,Twitter,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0010_u1f643.png,playful,positive,10,Facebook,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0010_u1f643.png,playful,positive,Restyle this upside-down face as a Facebook emoji.,vendor:Twitter->Facebook
style_000708,style_transfer,train,10,Twitter,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0010_u1f643.png,playful,positive,10,Windows,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0010_u1f643.png,playful,positive,"Keep the same emoji, but render it in Windows style.",vendor:Twitter->Windows
style_000709,style_transfer,train,10,Twitter,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0010_u1f643.png,playful,positive,10,JoyPixels,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0010_u1f643.png,playful,positive,Restyle this upside-down face as a JoyPixels emoji.,vendor:Twitter->JoyPixels
style_000710,style_transfer,train,10,Twitter,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0010_u1f643.png,playful,positive,10,Samsung,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0010_u1f643.png,playful,positive,Restyle this upside-down face as a Samsung emoji.,vendor:Twitter->Samsung
style_000711,style_transfer,train,10,JoyPixels,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0010_u1f643.png,playful,positive,10,Apple,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0010_u1f643.png,playful,positive,"Keep the same emoji, but render it in Apple style.",vendor:JoyPixels->Apple
style_000712,style_transfer,train,10,JoyPixels,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0010_u1f643.png,playful,positive,10,Google,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0010_u1f643.png,playful,positive,Restyle this upside-down face as a Google emoji.,vendor:JoyPixels->Google
style_000713,style_transfer,train,10,JoyPixels,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0010_u1f643.png,playful,positive,10,Facebook,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0010_u1f643.png,playful,positive,Restyle this upside-down face as a Facebook emoji.,vendor:JoyPixels->Facebook
style_000714,style_transfer,train,10,JoyPixels,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0010_u1f643.png,playful,positive,10,Windows,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0010_u1f643.png,playful,positive,"Keep the same emoji, but render it in Windows style.",vendor:JoyPixels->Windows
style_000715,style_transfer,train,10,JoyPixels,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0010_u1f643.png,playful,positive,10,Twitter,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0010_u1f643.png,playful,positive,Restyle this upside-down face as a Twitter emoji.,vendor:JoyPixels->Twitter
style_000716,style_transfer,train,10,JoyPixels,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0010_u1f643.png,playful,positive,10,Samsung,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0010_u1f643.png,playful,positive,Restyle this upside-down face as a Samsung emoji.,vendor:JoyPixels->Samsung
style_000717,style_transfer,train,10,Samsung,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0010_u1f643.png,playful,positive,10,Apple,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0010_u1f643.png,playful,positive,"Keep the same emoji, but render it in Apple style.",vendor:Samsung->Apple
style_000718,style_transfer,train,10,Samsung,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0010_u1f643.png,playful,positive,10,Google,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0010_u1f643.png,playful,positive,Restyle this upside-down face as a Google emoji.,vendor:Samsung->Google
style_000719,style_transfer,train,10,Samsung,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0010_u1f643.png,playful,positive,10,Facebook,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0010_u1f643.png,playful,positive,Restyle this upside-down face as a Facebook emoji.,vendor:Samsung->Facebook
style_000720,style_transfer,train,10,Samsung,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0010_u1f643.png,playful,positive,10,Windows,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0010_u1f643.png,playful,positive,"Keep the same emoji, but render it in Windows style.",vendor:Samsung->Windows
style_000721,style_transfer,train,10,Samsung,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0010_u1f643.png,playful,positive,10,Twitter,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0010_u1f643.png,playful,positive,Restyle this upside-down face as a Twitter emoji.,vendor:Samsung->Twitter
style_000722,style_transfer,test,10,Samsung,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0010_u1f643.png,playful,positive,10,JoyPixels,🙃,upside-down face,U+1F643,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0010_u1f643.png,playful,positive,Restyle this upside-down face as a JoyPixels emoji.,vendor:Samsung->JoyPixels
style_000723,style_transfer,train,11,Apple,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0011_u1f609.png,other,mixed,11,Google,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0011_u1f609.png,other,mixed,Change only the visual style to Google while preserving the same expression.,vendor:Apple->Google
style_000724,style_transfer,train,11,Apple,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0011_u1f609.png,other,mixed,11,Facebook,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0011_u1f609.png,other,mixed,Change only the visual style to Facebook while preserving the same expression.,vendor:Apple->Facebook
style_000725,style_transfer,test,11,Apple,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0011_u1f609.png,other,mixed,11,Windows,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0011_u1f609.png,other,mixed,Restyle this winking face as a Windows emoji.,vendor:Apple->Windows
style_000726,style_transfer,train,11,Apple,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0011_u1f609.png,other,mixed,11,Twitter,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0011_u1f609.png,other,mixed,Change only the visual style to Twitter while preserving the same expression.,vendor:Apple->Twitter
style_000727,style_transfer,train,11,Apple,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0011_u1f609.png,other,mixed,11,JoyPixels,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0011_u1f609.png,other,mixed,Change only the visual style to JoyPixels while preserving the same expression.,vendor:Apple->JoyPixels
style_000728,style_transfer,train,11,Apple,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0011_u1f609.png,other,mixed,11,Samsung,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0011_u1f609.png,other,mixed,Change only the visual style to Samsung while preserving the same expression.,vendor:Apple->Samsung
style_000729,style_transfer,train,11,Apple,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0011_u1f609.png,other,mixed,11,Gmail,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0011_u1f609.png,other,mixed,"Keep the same emoji, but render it in Gmail style.",vendor:Apple->Gmail
style_000730,style_transfer,train,11,Apple,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0011_u1f609.png,other,mixed,11,SoftBank,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0011_u1f609.png,other,mixed,Restyle this winking face as a SoftBank emoji.,vendor:Apple->SoftBank
style_000731,style_transfer,train,11,Apple,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0011_u1f609.png,other,mixed,11,DoCoMo,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0011_u1f609.png,other,mixed,Change only the visual style to DoCoMo while preserving the same expression.,vendor:Apple->DoCoMo
style_000732,style_transfer,train,11,Apple,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0011_u1f609.png,other,mixed,11,KDDI,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0011_u1f609.png,other,mixed,Change only the visual style to KDDI while preserving the same expression.,vendor:Apple->KDDI
style_000733,style_transfer,val,11,Google,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0011_u1f609.png,other,mixed,11,Apple,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0011_u1f609.png,other,mixed,Restyle this winking face as a Apple emoji.,vendor:Google->Apple
style_000734,style_transfer,train,11,Google,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0011_u1f609.png,other,mixed,11,Facebook,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0011_u1f609.png,other,mixed,Change only the visual style to Facebook while preserving the same expression.,vendor:Google->Facebook
style_000735,style_transfer,train,11,Google,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0011_u1f609.png,other,mixed,11,Windows,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0011_u1f609.png,other,mixed,Restyle this winking face as a Windows emoji.,vendor:Google->Windows
style_000736,style_transfer,train,11,Google,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0011_u1f609.png,other,mixed,11,Twitter,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0011_u1f609.png,other,mixed,Change only the visual style to Twitter while preserving the same expression.,vendor:Google->Twitter
style_000737,style_transfer,val,11,Google,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0011_u1f609.png,other,mixed,11,JoyPixels,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0011_u1f609.png,other,mixed,Change only the visual style to JoyPixels while preserving the same expression.,vendor:Google->JoyPixels
style_000738,style_transfer,train,11,Google,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0011_u1f609.png,other,mixed,11,Samsung,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0011_u1f609.png,other,mixed,Change only the visual style to Samsung while preserving the same expression.,vendor:Google->Samsung
style_000739,style_transfer,train,11,Google,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0011_u1f609.png,other,mixed,11,Gmail,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0011_u1f609.png,other,mixed,"Keep the same emoji, but render it in Gmail style.",vendor:Google->Gmail
style_000740,style_transfer,train,11,Google,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0011_u1f609.png,other,mixed,11,SoftBank,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0011_u1f609.png,other,mixed,Restyle this winking face as a SoftBank emoji.,vendor:Google->SoftBank
style_000741,style_transfer,train,11,Google,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0011_u1f609.png,other,mixed,11,DoCoMo,😉,winking face,U+1F609,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0011_u1f609.png,other,mixed,Change only the visual style to DoCoMo while preserving the same expression.,vendor:Google->DoCoMo
